Id,Date,TotalSleepRecords,MinutesAsleep,TimeInBed,SleepEfficiency,HoursAsleep,ProductivityScore,SleepBin,DayOfWeek,DayType,Lagged_HoursAsleep,Lagged_SleepEfficiency,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
5577150313,2016-04-29,1,459,485,0.9463917525773196,7.65,9,7-8,Friday,Weekday,7.216666666666667,0.9686800894854586,2016-04-29,7924,5.92000007629395,5.92000007629395,0.0,2.83999991416931,0.610000014305115,2.47000002861023,0.0,97,36,165,739,3544
8792009665,2016-04-29,1,398,406,0.9802955665024631,6.633333333333334,7,6-7,Friday,Weekday,7.65,0.9463917525773196,2016-04-29,8360,5.34999990463257,5.34999990463257,0.0,0.140000000596046,0.280000001192093,4.92999982833862,0.0,6,14,380,634,3101
1503960366,2016-04-29,1,341,354,0.963276836158192,5.683333333333334,6,5-6,Friday,Weekday,6.633333333333334,0.9802955665024631,2016-04-29,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837
4319703577,2016-04-29,1,523,546,0.9578754578754579,8.716666666666667,10,8+,Friday,Weekday,5.683333333333334,0.963276836158192,2016-04-29,7990,5.3600001335144,5.3600001335144,0.0,0.449999988079071,0.790000021457672,4.11999988555908,0.0,6,18,289,624,2175
8378563200,2016-04-29,1,527,562,0.9377224199288257,8.783333333333333,10,8+,Friday,Weekday,8.716666666666667,0.9578754578754579,2016-04-29,6175,4.90000009536743,4.90000009536743,0.0,0.25,0.360000014305115,4.26999998092651,0.0,3,7,172,767,2982
5577150313,2016-04-30,1,412,433,0.9515011547344111,6.866666666666666,4,6-7,Saturday,Weekend,8.783333333333333,0.9377224199288257,2016-04-30,12363,9.23999977111816,9.23999977111816,0.0,5.82999992370605,0.790000021457672,2.60999989509583,0.0,207,45,163,621,4501
8792009665,2016-04-30,1,343,360,0.9527777777777777,5.716666666666667,6,5-6,Saturday,Weekend,6.866666666666666,0.9515011547344111,2016-04-30,7174,4.59000015258789,4.59000015258789,0.0,0.330000013113022,0.360000014305115,3.91000008583069,0.0,10,20,301,749,2896
6962181067,2016-04-30,1,422,424,0.9952830188679245,7.033333333333333,5,7-8,Saturday,Weekend,5.716666666666667,0.9527777777777777,2016-04-30,10081,6.65999984741211,6.65999984741211,0.0,2.24000000953674,0.759999990463257,3.67000007629395,0.0,32,16,237,731,2002
7086361926,2016-04-30,1,485,489,0.9918200408997955,8.083333333333334,8,8+,Saturday,Weekend,7.033333333333333,0.9952830188679245,2016-04-30,14560,9.40999984741211,9.40999984741211,0.0,3.11999988555908,1.03999996185303,5.23999977111816,0.0,42,17,308,584,2995
1644430081,2016-04-30,1,124,142,0.8732394366197183,2.066666666666667,2,<5,Saturday,Weekend,8.083333333333334,0.9918200408997955,2016-04-30,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846
1844505072,2016-04-30,1,722,961,0.7513007284079084,12.033333333333333,5,nan,Saturday,Weekend,2.066666666666667,0.8732394366197183,2016-04-30,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763
8378563200,2016-04-30,1,468,555,0.8432432432432433,7.8,7,7-8,Saturday,Weekend,12.033333333333333,0.7513007284079084,2016-04-30,2946,2.33999991416931,2.33999991416931,0.0,0.0,0.0,2.33999991416931,0.0,0,0,121,780,2660
1503960366,2016-04-30,1,404,425,0.9505882352941176,6.733333333333333,4,6-7,Saturday,Weekend,7.8,0.8432432432432433,2016-04-30,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947
5553957443,2016-04-30,2,775,843,0.9193357058125742,12.916666666666666,10,nan,Saturday,Weekend,6.733333333333333,0.9505882352941176,2016-04-30,1202,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,506,1463
4702921684,2016-04-30,1,479,501,0.9560878243512974,7.983333333333333,10,7-8,Saturday,Weekend,12.916666666666666,0.9193357058125742,2016-04-30,10144,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,4,36,263,728,3115
2026352035,2016-04-30,1,573,607,0.943986820428336,9.55,9,8+,Saturday,Weekend,7.983333333333333,0.9560878243512974,2016-04-30,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506
3977333714,2016-04-30,1,237,382,0.6204188481675392,3.95,1,<5,Saturday,Weekend,9.55,0.943986820428336,2016-04-30,13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650
4445114986,2016-04-30,1,322,353,0.9121813031161473,5.366666666666666,7,5-6,Saturday,Weekend,3.95,0.6204188481675392,2016-04-30,6222,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,290,797,2363
4319703577,2016-04-30,1,490,516,0.9496124031007752,8.166666666666666,8,8+,Saturday,Weekend,5.366666666666666,0.9121813031161473,2016-04-30,8221,5.51999998092651,5.51999998092651,0.0,0.400000005960464,1.61000001430511,3.50999999046326,0.0,6,38,196,695,2092
4388161847,2016-04-30,2,409,430,0.9511627906976744,6.816666666666666,7,6-7,Saturday,Weekend,8.166666666666666,0.9496124031007752,2016-04-30,12533,9.64000034332275,9.64000034332275,0.0,0.699999988079071,2.0,6.94000005722046,0.0,14,43,300,537,3283
2026352035,2016-05-01,1,527,546,0.9652014652014652,8.783333333333333,8,8+,Sunday,Weekend,6.816666666666666,0.9511627906976744,2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447
4388161847,2016-05-01,1,547,597,0.916247906197655,9.116666666666667,10,8+,Sunday,Weekend,8.783333333333333,0.9652014652014652,2016-05-01,10255,7.8899998664856,7.8899998664856,0.0,1.00999999046326,0.680000007152557,6.19999980926514,0.0,12,15,241,579,2926
4558609924,2016-05-01,1,115,129,0.8914728682170543,1.9166666666666667,2,<5,Sunday,Weekend,9.116666666666667,0.916247906197655,2016-05-01,3428,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,190,1121,1692
3977333714,2016-05-01,1,383,626,0.6118210862619808,6.383333333333334,3,6-7,Sunday,Weekend,1.9166666666666667,0.8914728682170543,2016-05-01,10414,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41,40,124,691,1501
5577150313,2016-05-01,1,379,398,0.9522613065326633,6.316666666666666,5,6-7,Sunday,Weekend,6.383333333333334,0.6118210862619808,2016-05-01,13368,9.98999977111816,9.98999977111816,0.0,5.30999994277954,1.44000005722046,3.24000000953674,0.0,194,72,178,499,4546
6117666160,2016-05-01,1,507,575,0.8817391304347826,8.45,8,8+,Sunday,Weekend,6.316666666666666,0.9522613065326633,2016-05-01,8915,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,397,525,2361
1503960366,2016-05-01,1,369,396,0.9318181818181818,6.15,5,6-7,Sunday,Weekend,8.45,0.8817391304347826,2016-05-01,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820
8792009665,2016-05-01,1,503,527,0.9544592030360531,8.383333333333333,9,8+,Sunday,Weekend,6.15,0.9318181818181818,2016-05-01,1619,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,79,834,1962
7007744171,2016-05-01,1,58,61,0.9508196721311475,0.9666666666666667,2,<5,Sunday,Weekend,8.383333333333333,0.9544592030360531,2016-05-01,5600,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,237,1142,2225
5553957443,2016-05-01,2,622,686,0.9067055393586005,10.366666666666667,8,8+,Sunday,Weekend,0.9666666666666667,0.9508196721311475,2016-05-01,5164,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,0,0,237,436,1747
4319703577,2016-05-01,1,484,500,0.968,8.066666666666666,9,8+,Sunday,Weekend,10.366666666666667,0.9067055393586005,2016-05-01,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,67,836,1593
6962181067,2016-05-01,1,411,426,0.9647887323943662,6.85,4,6-7,Sunday,Weekend,8.066666666666666,0.968,2016-05-01,5454,3.60999989509583,3.60999989509583,0.0,0.0,0.0,3.60999989509583,0.0,0,0,215,722,1740
8378563200,2016-05-01,1,475,539,0.8812615955473099,7.916666666666667,8,7-8,Sunday,Weekend,6.85,0.9647887323943662,2016-05-01,11419,9.0600004196167,9.0600004196167,0.0,6.03000020980835,0.560000002384186,2.47000002861023,0.0,71,10,127,669,3369
1844505072,2016-05-01,1,590,961,0.6139438085327783,9.833333333333334,1,8+,Sunday,Weekend,7.916666666666667,0.8812615955473099,2016-05-01,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541
4445114986,2016-05-01,2,439,459,0.9564270152505446,7.316666666666666,5,7-8,Sunday,Weekend,9.833333333333334,0.6139438085327783,2016-05-01,5232,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,240,741,2246
7086361926,2016-05-01,1,388,407,0.9533169533169533,6.466666666666667,7,6-7,Sunday,Weekend,7.316666666666666,0.9564270152505446,2016-05-01,12390,8.06999969482422,8.06999969482422,0.0,2.29999995231628,0.899999976158142,4.84999990463257,0.0,30,15,258,685,2730
1503960366,2016-05-02,1,277,309,0.8964401294498382,4.616666666666666,2,<5,Monday,Weekday,6.466666666666667,0.9533169533169533,2016-05-02,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004
1644430081,2016-05-02,1,796,961,0.8283038501560874,13.266666666666667,6,nan,Monday,Weekday,4.616666666666666,0.8964401294498382,2016-05-02,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580
3977333714,2016-05-02,1,230,384,0.5989583333333334,3.8333333333333335,1,<5,Monday,Weekday,13.266666666666667,0.8283038501560874,2016-05-02,16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713,1760
2026352035,2016-05-02,1,511,543,0.9410681399631676,8.516666666666667,8,8+,Monday,Weekday,3.8333333333333335,0.5989583333333334,2016-05-02,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690
4445114986,2016-05-02,1,502,542,0.9261992619926199,8.366666666666667,8,8+,Monday,Weekday,8.516666666666667,0.9410681399631676,2016-05-02,6910,4.75,4.75,0.0,2.21000003814697,0.189999997615814,2.34999990463257,0.0,27,4,200,667,2336
6962181067,2016-05-02,1,466,482,0.966804979253112,7.766666666666667,8,7-8,Monday,Weekday,8.366666666666667,0.9261992619926199,2016-05-02,12912,8.53999996185303,8.53999996185303,0.0,1.20000004768372,2.0,5.34000015258789,0.0,18,39,313,655,2162
4388161847,2016-05-02,2,368,376,0.9787234042553191,6.133333333333334,7,6-7,Monday,Weekday,7.766666666666667,0.966804979253112,2016-05-02,10096,8.39999961853027,8.39999961853027,0.0,3.76999998092651,0.0799999982118607,4.55000019073486,0.0,33,4,204,935,3147
8792009665,2016-05-02,1,415,423,0.9810874704491725,6.916666666666667,6,6-7,Monday,Weekday,6.133333333333334,0.9787234042553191,2016-05-02,1831,1.16999995708466,1.16999995708466,0.0,0.0,0.0,1.16999995708466,0.0,0,0,101,916,2015
7086361926,2016-05-02,1,440,459,0.9586056644880174,7.333333333333333,5,7-8,Monday,Weekday,6.916666666666667,0.9810874704491725,2016-05-02,10052,6.80999994277954,6.80999994277954,0.0,3.48000001907349,0.660000026226044,2.66000008583069,0.0,66,26,139,737,2754
8378563200,2016-05-02,1,351,385,0.9116883116883117,5.85,7,5-6,Monday,Weekday,7.333333333333333,0.9586056644880174,2016-05-02,6064,4.80999994277954,4.80999994277954,2.0921471118927,0.629999995231628,0.170000001788139,4.01000022888184,0.0,63,4,142,802,3491
5577150313,2016-05-02,2,525,553,0.9493670886075949,8.75,8,8+,Monday,Weekday,5.85,0.9116883116883117,2016-05-02,7439,5.55999994277954,5.55999994277954,0.0,1.12000000476837,0.349999994039536,4.07000017166138,0.0,37,20,235,732,3014
5553957443,2016-05-02,1,409,471,0.8683651804670913,6.816666666666666,5,6-7,Monday,Weekday,8.75,0.9493670886075949,2016-05-02,9769,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,23,9,227,724,1996
4319703577,2016-05-02,1,478,506,0.9446640316205533,7.966666666666667,10,7-8,Monday,Weekday,6.816666666666666,0.8683651804670913,2016-05-02,9261,6.23999977111816,6.23999977111816,0.0,0.0,0.439999997615814,5.71000003814697,0.0,0,11,344,585,2270
8378563200,2016-05-03,1,405,429,0.9440559440559441,6.75,4,6-7,Tuesday,Weekday,7.966666666666667,0.9446640316205533,2016-05-03,8712,6.90999984741211,6.90999984741211,2.25308108329773,1.3400000333786,1.05999994277954,4.5,0.0,71,20,195,822,3784
6962181067,2016-05-03,1,394,418,0.9425837320574163,6.566666666666666,4,6-7,Tuesday,Weekday,6.75,0.9440559440559441,2016-05-03,12109,8.11999988555908,8.11999988555908,0.0,1.74000000953674,2.03999996185303,4.32999992370605,0.0,21,36,267,654,2072
3977333714,2016-05-03,1,292,500,0.584,4.866666666666666,2,<5,Tuesday,Weekday,6.566666666666666,0.9425837320574163,2016-05-03,14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594,1710
5553957443,2016-05-03,1,380,429,0.8857808857808858,6.333333333333333,7,6-7,Tuesday,Weekday,4.866666666666666,0.584,2016-05-03,12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26,29,247,812,2116
4702921684,2016-05-03,1,327,373,0.8766756032171582,5.45,7,5-6,Tuesday,Weekday,6.333333333333333,0.8857808857808858,2016-05-03,9454,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,0,0,313,729,3145
4445114986,2016-05-03,2,417,450,0.9266666666666666,6.95,4,6-7,Tuesday,Weekday,5.45,0.8766756032171582,2016-05-03,7502,5.17999982833862,5.17999982833862,0.0,2.48000001907349,0.109999999403954,2.57999992370605,0.0,30,2,233,725,2421
4319703577,2016-05-03,1,474,512,0.92578125,7.9,8,7-8,Tuesday,Weekday,6.95,0.9266666666666666,2016-05-03,9648,6.46999979019165,6.46999979019165,0.0,0.579999983310699,1.07000005245209,4.82999992370605,0.0,8,26,287,669,2235
4020332650,2016-05-03,1,322,332,0.9698795180722891,5.366666666666666,4,5-6,Tuesday,Weekday,7.9,0.92578125,2016-05-03,4496,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.15000009536743,0.0500000007450581,0,0,174,950,2828
5577150313,2016-05-03,1,508,543,0.9355432780847146,8.466666666666667,8,8+,Tuesday,Weekday,5.366666666666666,0.9698795180722891,2016-05-03,11045,8.25,8.25,0.0,4.51999998092651,0.150000005960464,3.5699999332428,0.0,97,8,212,580,3795
7086361926,2016-05-03,1,456,461,0.9891540130151844,7.6,9,7-8,Tuesday,Weekday,8.466666666666667,0.9355432780847146,2016-05-03,10288,6.76000022888184,6.76000022888184,0.0,2.74000000953674,0.850000023841858,3.16000008583069,0.0,57,36,152,761,2754
8792009665,2016-05-03,1,516,545,0.9467889908256881,8.6,8,8+,Tuesday,Weekday,7.6,0.9891540130151844,2016-05-03,2421,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,156,739,2297
1503960366,2016-05-03,1,273,296,0.9222972972972973,4.55,2,<5,Tuesday,Weekday,8.6,0.9467889908256881,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990
3977333714,2016-05-04,1,213,336,0.6339285714285714,3.55,2,<5,Wednesday,Weekday,4.55,0.9222972972972973,2016-05-04,13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852,1628
6962181067,2016-05-04,1,442,455,0.9714285714285714,7.366666666666666,4,7-8,Wednesday,Weekday,3.55,0.6339285714285714,2016-05-04,10147,6.71000003814697,6.71000003814697,0.0,0.469999998807907,1.67999994754791,4.55000019073486,0.0,15,36,284,683,2086
4388161847,2016-05-04,1,390,414,0.9420289855072463,6.5,5,6-7,Wednesday,Weekday,7.366666666666666,0.9714285714285714,2016-05-04,12375,9.52000045776367,9.52000045776367,0.0,2.78999996185303,0.930000007152557,5.80000019073486,0.0,35,21,251,632,3162
7086361926,2016-05-04,1,420,436,0.963302752293578,7.0,6,6-7,Wednesday,Weekday,6.5,0.9420289855072463,2016-05-04,10988,8.3100004196167,8.3100004196167,0.0,5.28000020980835,0.119999997317791,2.90000009536743,0.0,45,12,135,843,2655
4020332650,2016-05-04,1,478,536,0.8917910447761194,7.966666666666667,10,7-8,Wednesday,Weekday,7.0,0.963302752293578,2016-05-04,10252,7.34999990463257,7.34999990463257,0.0,0.670000016689301,1.03999996185303,5.57999992370605,0.0,13,46,346,531,3879
2026352035,2016-05-04,1,538,560,0.9607142857142857,8.966666666666667,10,8+,Wednesday,Weekday,7.966666666666667,0.8917910447761194,2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658
8378563200,2016-05-04,1,441,477,0.9245283018867925,7.35,6,7-8,Wednesday,Weekday,8.966666666666667,0.9607142857142857,2016-05-04,7875,6.23999977111816,6.23999977111816,0.0,1.55999994277954,0.490000009536743,4.19999980926514,0.0,19,10,167,680,3110
4445114986,2016-05-04,2,337,363,0.928374655647383,5.616666666666666,5,5-6,Wednesday,Weekday,7.35,0.9245283018867925,2016-05-04,2923,1.96000003814697,1.96000003814697,0.0,0.0,0.0,1.96000003814697,0.0,0,0,180,897,2070
8792009665,2016-05-04,1,439,463,0.9481641468682506,7.316666666666666,7,7-8,Wednesday,Weekday,5.616666666666666,0.928374655647383,2016-05-04,2283,1.46000003814697,1.46000003814697,0.0,0.0,0.0,1.46000003814697,0.0,0,0,129,848,2067
5553957443,2016-05-04,1,447,470,0.951063829787234,7.45,4,7-8,Wednesday,Weekday,7.316666666666666,0.9481641468682506,2016-05-04,4249,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,0,0,224,651,1698
5577150313,2016-05-04,1,603,634,0.9511041009463722,10.05,10,8+,Wednesday,Weekday,7.45,0.951063829787234,2016-05-04,5206,3.89000010490417,3.89000010490417,0.0,1.55999994277954,0.25,2.07999992370605,0.0,25,9,141,631,2755
4702921684,2016-05-04,1,412,434,0.9493087557603687,6.866666666666666,7,6-7,Wednesday,Weekday,10.05,0.9511041009463722,2016-05-04,8161,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,4,15,251,757,3004
4445114986,2016-05-05,2,462,513,0.9005847953216374,7.7,8,7-8,Thursday,Weekday,6.866666666666666,0.9493087557603687,2016-05-05,3800,2.54999995231628,2.54999995231628,0.0,0.119999997317791,0.239999994635582,2.1800000667572,0.0,2,6,185,734,2120
8378563200,2016-05-05,1,381,417,0.9136690647482014,6.35,7,6-7,Thursday,Weekday,7.7,0.9005847953216374,2016-05-05,8567,6.78999996185303,6.78999996185303,2.25308108329773,0.889999985694885,0.159999996423721,5.73999977111816,0.0,66,3,214,764,3783
4020332650,2016-05-05,1,226,248,0.9112903225806451,3.7666666666666666,3,<5,Thursday,Weekday,6.35,0.9136690647482014,2016-05-05,11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429
5553957443,2016-05-05,1,419,464,0.9030172413793104,6.983333333333333,5,6-7,Thursday,Weekday,3.7666666666666666,0.9112903225806451,2016-05-05,14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44,29,241,692,2156
5577150313,2016-05-05,1,74,78,0.9487179487179487,1.2333333333333334,3,<5,Thursday,Weekday,6.983333333333333,0.9030172413793104,2016-05-05,7550,5.6399998664856,5.6399998664856,0.0,2.5,0.469999998807907,2.67000007629395,0.0,45,21,143,1153,3004
4388161847,2016-05-05,1,471,495,0.9515151515151515,7.85,8,7-8,Thursday,Weekday,1.2333333333333334,0.9487179487179487,2016-05-05,9603,7.38000011444092,7.38000011444092,0.0,0.629999995231628,1.66999995708466,5.09000015258789,0.0,12,39,199,896,2899
6117666160,2016-05-05,1,392,415,0.944578313253012,6.533333333333333,5,6-7,Thursday,Weekday,7.85,0.9515151515151515,2016-05-05,9799,7.40000009536743,7.40000009536743,0.0,0.0,0.0,7.40000009536743,0.0,0,0,487,479,2636
1503960366,2016-05-05,1,247,264,0.9356060606060606,4.116666666666666,3,<5,Thursday,Weekday,6.533333333333333,0.944578313253012,2016-05-05,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959
3977333714,2016-05-05,1,318,480,0.6625,5.3,1,5-6,Thursday,Weekday,4.116666666666666,0.9356060606060606,2016-05-05,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618
